Frequency (Hz),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
8.0,45.760220549675516,48.31773082737544,47.55629654424871,46.72156097598528,45.808369460573665,44.80765172382485,43.729061953539585,42.542290996987056,41.2811154272468,39.91372273783742,38.49053141683823,37.000309908679355,35.51912468277441,34.08380754488717,32.80812808696386,31.77077905498974,31.058008956261915,30.673755377690043,30.57617438725471,30.681271847307375,30.915142586515245,31.21852647380328,31.557991200820815,31.915565339429275,32.28717867746021,32.675955200976546,33.087696807283464,33.52794110104953,33.9970586036968,34.49108848316976,34.999859366238574,35.51088526951706,36.009722467344034,36.4834580533054,36.920703760513625,37.313112549986705,37.654628725244244,37.941853656002976,38.17316082083771,38.34877540255435,38.470060694542376,38.539603407790295,38.56071243361001,38.53754980645249,38.47479434772292,38.377840177909654,38.25261328050501,38.10586636867455,37.94513666919967,37.77903058034362,37.617107136872974,37.469759771380026,37.3475077151263,37.260018890504554,37.214682294061795,37.21531316171621,37.26128858207136,37.347575306185654,37.465687864452505,37.60524369146093,37.755687055759005,37.9076598334266,38.053864485393646,38.18926413722763,38.31083783012848,38.41688930763648,38.506240022482906,38.57733589241708,38.62755961667908,38.65278486321603,38.647298145013984,38.60403801036854,38.5151017138446,38.37240996490111,38.16846891675657,37.897239981104065,37.55515716275362,37.14249788900833,36.66523785458379,36.13756619224265,35.58477098355952,35.04537657613005,34.569838950202474,34.21228220413103,34.01439405502541,33.98857679488093,34.112432653545014,34.33940456301545,34.61673487357995,34.89933247421015,35.1553825253258,35.366195929268024,35.523619001573785,35.62726872374352,35.68214825838347,35.69689100552255,35.68218362633053,35.64950159972043,35.609673676188336,35.571835323195124,35.54232755302508,35.524466931486124,35.518449767752614,35.522327899653085,35.532752426030626,35.54644665154387,35.560812050023806,35.574935998756274,35.58937575022446,35.60632168206536,35.628494563196256,35.65868758316196,35.69829556613583,35.74704930890134,35.80211017385864,35.85881852547027,35.91070845614363,35.95106076017364,35.97308711881136,35.971389440267934,35.94145356878471,35.880538166195144,35.78625061628463,35.65703978895017,35.49017284900715,35.282407835904074,35.028007530235186,34.72021551206381,34.34985249014921,33.90780471422415,33.384474563115745,32.77351239862727,32.07351233719986,31.295856812013835,30.47602549453382,29.694489215500454,29.10595376818201,28.922272980017496,29.332485260320556,30.317392398893702,31.712530853879276,33.28655400610427,34.909602028579904,36.48732661060976,37.98901815132689,39.395419503626826,40.69552098486996,41.90060253266274,42.995889709306084,44.00606550391452,44.92686192529666
10.0,36.87612013181661,40.8471903678643,40.53253384622499,40.191188653659005,39.83813700389375,39.4593218746114,39.05168110965213,38.60617675201338,38.11864516260357,37.58638498132411,37.001001241888915,36.364205469224736,35.666013799727104,34.91048805131973,34.090615896631896,33.21497252855285,32.287862788091005,31.332740371133674,30.381564820956086,29.490626889362517,28.729415764753625,28.169448349639584,27.852084204540528,27.76727769053753,27.85744175438907,28.046372197497963,28.264273065973956,28.461795189361816,28.607735183098512,28.687583596545494,28.69638025897003,28.638605722014603,28.523951365595124,28.36920099595767,28.195541426163487,28.02985962532815,27.90060662532337,27.83558674747122,27.855044834223893,27.968341871327958,28.170829935318874,28.44713701154603,28.775179217552814,29.132493493151372,29.49952258416412,29.862321450699845,30.212415398347865,30.546801747542244,30.866415062124343,31.175342325706335,31.47894812042891,31.78287952016877,32.09130567019476,32.40624263605577,32.726654164448675,33.048749368388165,33.366249632310804,33.671471244525534,33.95605052533873,34.21198003364409,34.43202558622346,34.610278927110855,34.742198607942434,34.824805120133234,34.85659695857676,34.837665591812915,34.769694803906155,34.656186824655094,34.50264183035897,34.31690478704669,34.10941250671609,33.89334834717127,33.68435929285971,33.49966448408582,33.35627410893333,33.26852068595068,33.24534717677014,33.28837796967355,33.39150126009442,33.54222380775609,33.72416115529862,33.91976215932543,34.112461483725525,34.28797717249835,34.43481592435248,34.54423760337703,34.609944380718424,34.627663238357364,34.5947441529954,34.509822405849214,34.37257435910564,34.18357354093755,33.94427012087159,33.65711749723118,33.325858385210154,32.956079173892256,32.555939457894986,32.137262710383396,31.716588407029395,31.316125240630512,30.9634188920878,30.68923680112205,30.52227992853741,30.482380577130243,30.573984951432266,30.78469713984449,31.08865761484772,31.453991373152,31.849113787247084,32.24732717821341,32.62791956963581,32.97632783398037,33.28272481940867,33.54123305116023,33.74853078172977,33.90343382803355,34.005938739755514,34.05722507938592,34.058982510376524,34.01370425798213,33.9241309657715,33.79378824503634,33.62644404023484,33.426919724015924,33.20051046581453,32.954126883088065,32.69562642647437,32.43520152871169,32.18449755024389,31.957583210668858,31.769739827058117,31.636212048462244,31.57170579304596,31.584393837593115,31.6811706203184,31.85427835788953,32.10139550575031,32.39886965474759,32.74392925994948,33.10431667532421,33.48659450908026,33.8557364426585,34.23043369792235,34.57618195237535,34.919264996197946,35.23108576216681,35.53468604581174,35.81884705958396,36.08638254871339,36.362066079724336,36.61232956501229
12.5,40.441200755008886,43.053374743157306,42.371315510414284,41.66517506390279,40.97034370573177,40.27073752856342,39.62119830845357,39.02050966805091,38.51779654158261,38.10774621317418,37.81514320277281,37.61696562897204,37.51306801968347,37.473592636273125,37.492176032635555,37.548324121096634,37.63978597096812,37.756868658651214,37.89906454396248,38.060803717346644,38.239044915668075,38.42772769332428,38.620961039313315,38.81216265969614,38.99505019953553,39.164252000910665,39.3151055930919,39.444318162834385,39.54924388053006,39.62834727899334,39.68039077305713,39.70479229782106,39.70092655182024,39.668466285638026,39.606842162848146,39.51560488906361,39.39402718986335,39.24149152095611,39.057222068383524,38.84068435001972,38.591444363040765,38.309590332407936,37.99569600862311,37.65128509831933,37.278835096113724,36.882260785706265,36.46687393793371,36.03972118855128,35.60932661700663,35.18560508900372,34.77918667249511,34.40082791339973,34.06044268419473,33.766551831441845,33.525743106509765,33.34291904825721,33.22154526067888,33.16430188866034,33.17314767654835,33.24916036329772,33.391613005542,33.5971207173202,33.858806964925,34.16636041593365,34.50665197924153,34.86504408121754,35.22672752101818,35.57795979927701,35.90682517514571,36.20371182293013,36.46134588807044,36.67477313506805,36.84113582815423,36.9595490069716,37.03094386281024,37.058048373375776,37.045415816225635,36.99958475460502,36.92926716329774,36.845570997728956,36.762046631926765,36.69440843244517,36.65959816199819,36.67407090745459,36.751302721384874,36.899151104257044,37.1178744074068,37.39976161847143,37.730456346127916,38.091555717769445,38.46336198521659,38.8271898736527,39.166697750151016,39.468516430376525,39.722241780424234,39.92023603884728,40.057266404372605,40.130267326749134,40.1381170585151,40.08165719157102,39.96375891896961,39.78967017763498,39.56738422526293,39.308250629920266,39.02739028763151,38.74401852726503,38.48084286513256,38.26258444918285,38.11276414519626,38.04985305830382,38.083177819089784,38.21124706160493,38.42222876289482,38.69755332077184,39.015426269586555,39.35474513212554,39.69653072052025,40.02542379273423,40.32894378026542,40.59790964845969,40.825083953761656,41.00567347216593,41.13599039127927,41.21429400981312,41.23955257467636,41.21253423670319,41.134686218821415,41.00925673254306,40.84038930726664,40.63388933684348,40.39677381493491,40.13698406205813,39.86393766273265,39.58609165897797,39.31380910257684,39.053226046669394,38.814267101852664,38.598222562973724,38.4157168978997,38.262672039036325,38.15479345836474,38.08302732066809,38.07180888557105,38.105682463970936,38.21433698229105,38.37461926175092,38.608756124539724,38.89391083293414,39.22838158738416,39.6109698740739,40.008937325578565
16.0,38.53915684133487,41.86279801018,41.71396434514027,41.584587498979644,41.45250210550732,41.34125276902103,41.224687191126705,41.10967891419527,40.988678754483196,40.85461539529524,40.7104048811675,40.54199700848736,40.356299341307064,40.1379964851683,39.894189932738335,39.611933366151604,39.29729588224661,38.94175993804041,38.551100781663614,38.12279302068748,37.664613996172065,37.182069625864244,36.688388071604436,36.1993172726884,35.73587017854298,35.32235199497414,34.98225632387894,34.7358662496608,34.59287016516299,34.55250730268913,34.601499116965115,34.72005424715381,34.88475233326644,35.0739800565598,35.26928651343609,35.45681970535854,35.62674631857205,35.77278922211335,35.891394982471795,35.98104862611892,36.04173619644722,36.074414458230166,36.080687373477275,36.06237576586318,36.02125774811173,35.95869706977182,35.875424757849395,35.771292382207385,35.645196808319,35.49504630616231,35.31790203162784,35.11016219909588,34.867858899389724,34.5869673735503,34.2637288495837,33.89501705158028,33.47868059195443,33.014014380305746,32.50232590340984,31.947734599958252,31.35834005877857,30.747692597137053,30.13656098511283,29.554294361436305,29.03850687234149,28.631257863932277,28.37036865605501,28.278054906012997,28.35265793493364,28.569321994200156,28.88903496462146,29.270075918025256,29.676087105100866,30.079470436434068,30.461326538136483,30.809965095146367,31.119106799251778,31.38638861398205,31.612201957586322,31.798933767781996,31.950376380757604,32.07136316783517,32.16738791769991,32.244295415599204,32.30785592600764,32.363342713283394,32.414990191268764,32.465540608421946,32.51579453148551,32.564445805488276,32.608053041812354,32.64139125336445,32.657896019591256,32.650391104440686,32.61175444911294,32.53577934879821,32.41793138242357,32.256395814198335,32.053164919764285,31.81558980774014,31.557988163266746,31.303250071123575,31.083137417139028,30.9358960764823,30.899482707992153,31.00118285506124,31.248172802711363,31.624770419642804,32.0987031012037,32.63144045402705,33.18751364648386,33.73892202395262,34.266371321339115,34.757757334984404,35.206758564046666,35.61073050509998,35.9697443846565,36.285118895929166,36.55913320290749,36.794021562595255,36.99212028955146,37.15514710045342,37.284622727613815,37.38138581369117,37.44617658451807,37.47939333252236,37.48167853531165,37.453961025234904,37.397799368467545,37.3158129479495,37.21144497714625,37.08992734769294,36.95704145212014,36.82072181731486,36.6884495530482,36.56948008444879,36.470993679216896,36.400785313479474,36.36332133318986,36.3623411598038,36.39873103033742,36.47172863781056,36.579850520541896,36.71957878759621,36.88822986974988,37.082161545708075,37.29640583909691,37.53039769143798,37.77360791396688,38.032472797808126,38.28937318808488
20.0,38.52865361351086,43.562513433823625,42.95565664345158,42.30732570410153,41.59090238276934,40.826783754931874,39.98626218378098,39.07486893144443,38.07905067943494,36.995501819289274,35.81920058322536,34.54767765649975,33.18515726874273,31.74915297605179,30.274460642783968,28.845223629394788,27.575859821174035,26.63358648889334,26.10761931494463,25.99375168050962,26.15238863938619,26.447149498537993,26.76650949127064,27.054910035356375,27.28536570984962,27.450199507869165,27.551396505403382,27.592442324215614,27.579890890096152,27.517138176913846,27.409037397260107,27.257456156137142,27.06587329969423,26.83653782612013,26.57373074780451,26.281991501454822,25.96743022448618,25.636493950486635,25.29539635701699,24.949536435139844,24.60212845223008,24.255317198041908,23.909490494210374,23.566623428823466,23.23030259041108,22.909726698331983,22.61837004244881,22.375138203567346,22.198762527556198,22.104175216360822,22.09527842241438,22.163754122420247,22.289616645106854,22.447318176288675,22.610836968960246,22.758511928912032,22.87476150135477,22.95071595730162,22.983392793473033,22.974795057694138,22.93061454088072,22.859170261849265,22.770138990284437,22.673570500925393,22.578783962109846,22.49370954626022,22.42423068493042,22.37404542489284,22.344508297711624,22.334841871603885,22.342291756687388,22.36259928502089,22.390567001447206,22.420990608072145,22.449764143364654,22.4752261829806,22.49944021039489,22.529244810065464,22.57660067939192,22.657764430597926,22.790839529010306,22.991804537803894,23.27005461296402,23.6252516133391,24.047076597882583,24.517926328102906,25.017187167759495,25.525175602351588,26.025707771496105,26.507105578744397,26.962087532413364,27.38707142031002,27.781254753758716,28.145749029110654,28.482842614452778,28.795487743756745,29.086945941856698,29.36066243160175,29.62016921852802,29.86914704186406,30.111321189397756,30.350439675526033,30.58994721133494,30.83274795002287,31.080706776359026,31.334403608521647,31.592779334224055,31.853204716571682,32.11150106758386,32.36238356206664,32.59972181433566,32.8170976579906,33.00801647775455,33.166332870655474,33.2862849561925,33.362776262701544,33.39127466780298,33.36805883469077,33.290088364886614,33.15533626912434,32.96273475304694,32.712728243275876,32.407431472171254,32.05159182671328,31.653182430686044,31.224954442437127,30.785475876022005,30.36067920063505,29.983589913900737,29.692276900196653,29.523531559901862,29.503960024248087,29.64189097206516,29.924003866845812,30.32214036169062,30.799155345876386,31.323010892266176,31.863363398660177,32.40483754128077,32.93106539728808,33.44247767040332,33.93210110487345,34.4092775122385,34.871877643196896,35.33058862709545,35.78572719925482,36.24229118301705,36.70258266889458,37.16226519913548,37.62633728985017,38.08228203022501
25.0,45.53374208116261,45.068350245815054,44.9146565360539,44.76416753706243,44.613587185457256,44.4660370974762,44.31614788239482,44.16493591284231,44.01088476879729,43.8523263976727,43.68987330371165,43.52169318200189,43.34910041318434,43.171386585862514,42.9901451224094,42.806047044469445,42.62094466071525,42.43657201141738,42.25499047081577,42.07840376133859,41.90884687284342,41.74835383565459,41.5985890217248,41.46092169909002,41.33636272180176,41.22539392233308,41.12828306372725,41.04467639320491,40.97417582954117,40.9157845633214,40.86857079212819,40.831087689385264,40.801988731429304,40.779522231818504,40.76204916990249,40.747664901660734,40.734615921046704,40.72105065040055,40.705339087320276,40.68591819540436,40.661516121334536,40.631050981995685,40.59376411106839,40.54914787262993,40.49699994856898,40.43737464510422,40.37058319100848,40.297164144172086,40.21785779719461,40.1335860201479,40.045414159043496,39.95453814949018,39.8622275049935,39.7698222014193,39.67865633198636,39.59007404011974,39.505361817403674,39.42579212788634,39.35259533530777,39.28703200391401,39.230404098419086,39.18412917342068,39.149732490504725,39.12886140106123,39.12318661495355,39.134301427062695,39.163519782696085,39.211690412558795,39.278984198790326,39.364769928858806,39.46754180637218,39.58499303654508,39.71415645159766,39.85165797553217,39.99398602291694,40.137772709462936,40.280031238650835,40.41833355863084,40.55090609530647,40.67665391908836,40.79510347424624,40.90629201342311,41.010603915410144,41.108582387393554,41.20073977396079,41.28738565657311,41.36850744634464,41.44370406364079,41.51220389682643,41.57293880285816,41.624693304300806,41.666271943724496,41.696706563882785,41.71542551835295,41.722429138343685,41.71837681427615,41.704661304320936,41.683353521069044,41.657128926354886,41.62904233682493,41.602307247766376,41.57994113945989,41.564493847464064,41.557718336487994,41.560436623681845,41.572428041409964,41.59257453283913,41.6190227282016,41.649547884459196,41.6818471905324,41.71391907083616,41.74429047211635,41.772233409711745,41.7978163542501,41.82187966920158,41.845899046425686,41.87171867048284,41.90129888526695,41.93628000997498,41.97778596966015,42.02596449324961,42.0800775846072,42.138140585182,42.19743867446441,42.25422639978448,42.30461509310128,42.34417550021747,42.3690125946146,42.37520508417566,42.35985080911615,42.32055418148012,42.256118274165246,42.16668852273021,42.05342755633568,41.92044651231157,41.77216088358891,41.618719676443085,41.46880530058044,41.340460274279316,41.24625153991963,41.21034636255122,41.244173318872306,41.36834043504477,41.58386259921503,41.89480437405092,42.28922887105482,42.75256427967645,43.270061532263746,43.81869305440331,44.38967161732276,44.96408817818677
31.5,41.048188513258864,44.058888119522905,43.46824959549284,42.84637610133351,42.193650908496025,41.51292265293915,40.80847556481758,40.08781964522942,39.36251558964399,38.645157427451295,37.95597429988775,37.31157822745568,36.73583829393584,36.241733099162786,35.843966444173354,35.540754714318325,35.328506976408605,35.190574688454014,35.11152174276471,35.071551781399975,35.05535942138663,35.04871372975614,35.04166941067135,35.02665883416753,34.998643594424486,34.95467739619636,34.89287098774319,34.81300154090806,34.715135841396055,34.600762968129025,34.4713811089231,34.329744395136686,34.178480766828415,34.0212091740066,33.86121102211585,33.70235103380595,33.54790057068244,33.40133453847356,33.26543328726905,33.14302516886964,33.036361323367274,32.94773281569715,32.8789160714074,32.83152052520456,32.80636321591262,32.80358895470907,32.822137494791306,32.85992171893594,32.91366422745198,32.979339950052115,33.05237107646947,33.12818532624925,33.20248563810714,33.271647964647755,33.33284609730271,33.38419719543333,33.424728453446654,33.45435384868552,33.47377491261947,33.48440381918947,33.488265856928074,33.487918774823505,33.4863665778017,33.48695510603042,33.493250940892885,33.508865625020874,33.53725434287346,33.58144940752193,33.64379459767869,33.72566525773803,33.82725495772632,33.947441912745276,34.0837859402539,34.23266104602866,34.389513468734975,34.549196646342644,34.706358678528844,34.85580577569902,34.99282521340024,35.113433528156534,35.21454540746445,35.2940727792985,35.350953252348766,35.38513369519409,35.39751260721013,35.38985791464913,35.364701472841574,35.32521850266716,35.275083780918365,35.21830855808848,35.15904233326365,35.10135197807789,35.04897446181665,35.00507518724976,34.9720366687188,34.95132222301685,34.94345006241997,34.94808089303495,34.964231780206426,34.99052811210045,35.02550921047111,35.06782549169068,35.11641091260466,35.17044652891447,35.229321489681986,35.29238075679537,35.35880487080356,35.427333825287995,35.49627476455345,35.56337601296256,35.626059501054804,35.68143825497857,35.72668413767966,35.759039657734974,35.77618043929205,35.776102817497424,35.75743132597429,35.71917126680033,35.66102695538948,35.58307901591621,35.486223519421685,35.37183453689393,35.24241671812793,35.101251098614775,34.95327234538863,34.804599019653,34.66344423320429,34.53928421234391,34.44328509100222,34.38681748518827,34.38075556525683,34.43371397685741,34.55040831368446,34.73141644103622,34.97179450439041,35.263835535929836,35.596141063661854,35.95792267097733,36.33787905534106,36.727059389919,37.1186126665539,37.50673829273839,37.89000576381466,38.26457700661395,38.63330360330104,38.99287900656348,39.34800715430437,39.69605559735446,40.04007229025467,40.38002273600221,40.71590821492472
40.0,45.4724833885145,45.905547175945216,45.401844603121766,44.87370079269144,44.324342846998086,43.75118890138724,43.16057411188353,42.55279143290727,41.93614863830437,41.31458113298513,40.69853825577749,40.095158260870186,39.51639034369039,38.970556888898514,38.468599632069704,38.01650574953558,37.62059510400968,37.28145858894274,36.998899784829845,36.76816353336865,36.58417645073239,36.43978777192076,36.328405386416506,36.2434118878071,36.17899347429675,36.130201998459576,36.0925612371492,36.06255278184922,36.03671577675885,36.01240460646286,35.98683964345297,35.957971301111314,35.923660404610374,35.88249454827869,35.83311888982781,35.77491031964056,35.70742944347694,35.63092635599361,35.54589191081928,35.453413434539705,35.354808252777715,35.25186533046953,35.146535400187815,35.04108557122426,34.937812007926105,34.83912687474042,34.74728512691789,34.66441951422589,34.59230886665483,34.53239866349221,34.48565088309703,34.452600437516594,34.43329421650688,34.42739196917727,34.43416868695796,34.452625148116894,34.48150911188892,34.51940195172267,34.56473222401093,34.61583870975527,34.67098450845213,34.728413947566835,34.78638383200489,34.84322710819001,34.8974060832579,34.94757395484629,34.99262980446831,35.0317628015563,35.06447895271309,35.09061181142321,35.11030209763923,35.123961071261775,35.13221054003731,35.13581009904936,35.135583480085316,35.13235130024415,35.12689049701575,35.119925033553294,35.1121580579682,35.10434423697541,35.0973924579308,35.09248123355296,35.09116415302518,35.09543435275931,35.107717665187465,35.13077430603416,35.16749329954054,35.22059127077556,35.29225112700254,35.383757285914555,35.49520106639664,35.62532828396037,35.771561022312824,35.93019702599107,36.09674831885564,36.26634125811319,36.43412892259747,36.59563555046694,36.74701616151583,36.88521687265646,37.00803340564694,37.11409759637135,37.20279221899874,37.27412346582678,37.328563846903094,37.3668804582558,37.38996697573245,37.39869156735784,37.393772844829,37.37569887348126,37.3446907550329,37.3007126493007,37.2435254918064,37.17277259747093,37.0880965801051,36.98925898429879,36.87628496516678,36.74958895409781,36.61012266461184,36.45950159473668,36.300145668782505,36.13539787529056,35.96963979092357,35.808366487694926,35.658204266791536,35.526857948049916,35.422893060358724,35.35542047963253,35.333543572802455,35.36570556982855,35.45897028721067,35.61819532643519,35.84574829064972,36.14080588977159,36.50016950145947,36.917635262349705,37.386009103172775,37.89605438084846,38.43921103659393,39.005890233459986,39.58814023627107,40.17788173646184,40.76849711441998,41.354408636932476,41.930140092012635,42.49310631865309,43.03840653563672,43.56660583573515,44.073048508623664,44.56093482131105,45.026673653820296
50.0,58.539961990459226,60.264851622546736,59.73069091047219,59.16797827683037,58.575077042797965,57.95095084798484,57.29521919068815,56.60868738060323,55.895115108889605,55.160232617505294,54.415047277333755,53.676054977848686,52.966498741420615,52.31816384174837,51.76573470410352,51.34549275625396,51.08059715583679,50.97910537598477,51.025522829028354,51.19117720416835,51.43888059222916,51.734380413161304,52.048727479831086,52.36085765207548,52.656227072029075,52.9255392811085,53.16345910266602,53.36712360801372,53.53568647506564,53.669316955803566,53.769208032288454,53.83696678442921,53.87479106731636,53.885098020818404,53.87072140872096,53.834679398345386,53.78032617795944,53.71119474378794,53.631078319749776,53.54388686574851,53.45365038827837,53.3643522570874,53.27984747486661,53.203671698869535,53.13889586684347,53.087950573628476,53.052491800032655,53.03330142698851,53.030248189704295,53.04231535083365,53.06768555029105,53.10388570932359,53.147950166654965,53.196612149220414,53.24647654946094,53.294184603081334,53.33654487206778,53.370644010127705,53.39392231903883,53.40423857968703,53.39990458442705,53.37972012319675,53.34299146511883,53.28955427943376,53.21978722925362,53.13463693720007,53.03562893665379,52.9248889778317,52.80514576776972,52.67971390104917,52.55245999078055,52.427707020196756,52.31010384818823,52.20441486081561,52.11526002195414,52.046808737297866,52.00245941535131,51.984555702567235,51.99418274051476,52.03108147604258,52.093696666567595,52.17934887225607,52.28449287433897,52.40501675767894,52.536537412331995,52.67465290189554,52.8151449436385,52.954113713342494,53.08806288882194,53.21394390774351,53.329170400268104,53.43162459930055,53.51965304528878,53.592065948562336,53.6481413973355,53.687632229825596,53.710777877903915,53.71831209827563,53.7114633442326,53.69194192098975,53.66190201026222,53.623879080668225,53.580686244097215,53.53528619669393,53.49061968395351,53.44943583025809,53.41409817880147,53.38644701500134,53.367668082813836,53.3582718292104,53.35808063434929,53.36635086736405,53.38185106533047,53.403072005252724,53.42830551615846,53.45586538119542,53.48408872666418,53.51153450871102,53.53688139883592,53.55912752953434,53.57739649356731,53.59119012527114,53.600119971804574,53.6042588952542,53.60380553004772,53.59955007630297,53.592475296619774,53.58429831169189,53.57703015968673,53.57347007360916,53.57680251790073,53.59079328394315,53.61962094843182,53.66738307212109,53.73855620495214,53.83634613042872,53.96440669891206,54.12364348466856,54.31588177318023,54.53896901394045,54.7926491719441,55.07221384946391,55.37586802340013,55.6978925387887,56.035647428732254,56.38422447907615,56.74036197636479,57.101374795429464,57.46320898989013,57.82579623771622,58.18498152646648
